country,year,sex,age_group,suicides_no,population,suicides_ratio
Austria,2014,female,75+ years,77.0,442472.0,0.174
Austria,2014,male,15-24 years,79.0,516580.0,0.153
Austria,2014,male,25-34 years,100.0,576126.0,0.174
Austria,2014,male,35-54 years,321.0,1280204.0,0.251
Austria,2014,male,5-14 years,2.0,419646.0,0.005
Austria,2014,male,55-74 years,282.0,906857.0,0.311
Austria,2014,male,75+ years,206.0,269625.0,0.764
Austria,2015,female,15-24 years,19.0,490742.0,0.039
Austria,2015,female,25-34 years,21.0,576661.0,0.036000000000000004
Austria,2015,female,35-54 years,79.0,1273034.0,0.062
Austria,2015,female,5-14 years,1.0,400831.0,0.002
Austria,2015,female,55-74 years,100.0,998854.0,0.1
Austria,2015,female,75+ years,70.0,461676.0,0.152
Austria,2015,male,15-24 years,61.0,519646.0,0.11699999999999999
Austria,2015,male,25-34 years,78.0,590968.0,0.132
Austria,2015,male,35-54 years,313.0,1279822.0,0.245
Austria,2015,male,5-14 years,1.0,421708.0,0.002
Austria,2015,male,55-74 years,294.0,915115.0,0.321
Austria,2015,male,75+ years,214.0,290329.0,0.737
Austria,2016,female,15-24 years,22.0,488020.0,0.045000000000000005
Austria,2016,female,25-34 years,18.0,585913.0,0.031
Austria,2016,female,35-54 years,95.0,1273241.0,0.075
Austria,2016,female,5-14 years,2.0,406212.0,0.005
Austria,2016,female,55-74 years,99.0,1009403.0,0.098
Austria,2016,female,75+ years,61.0,478267.0,0.128
Austria,2016,male,15-24 years,58.0,525977.0,0.11
Austria,2016,male,25-34 years,86.0,605922.0,0.14200000000000002
Austria,2016,male,35-54 years,260.0,1281202.0,0.203
Austria,2016,male,5-14 years,1.0,428370.0,0.002
Austria,2016,male,55-74 years,290.0,928992.0,0.312
Austria,2016,male,75+ years,212.0,307692.0,0.6890000000000001
Azerbaijan,2007,female,15-24 years,5.0,872100.0,0.006
Azerbaijan,2007,female,25-34 years,2.0,680650.0,0.003
Azerbaijan,2007,female,35-54 years,5.0,1267550.0,0.004
Azerbaijan,2007,female,5-14 years,0.0,644000.0,0.0
Azerbaijan,2007,female,55-74 years,1.0,462700.0,0.002
Azerbaijan,2007,female,75+ years,1.0,118150.0,0.008
Azerbaijan,2007,male,15-24 years,3.0,913150.0,0.003
Azerbaijan,2007,male,25-34 years,8.0,647850.0,0.012
Azerbaijan,2007,male,35-54 years,15.0,1146950.0,0.013
Azerbaijan,2007,male,5-14 years,4.0,711200.0,0.006
Azerbaijan,2007,male,55-74 years,8.0,381400.0,0.020999999999999998
Azerbaijan,2007,male,75+ years,3.0,75400.0,0.04
Bahrain,2006,female,15-24 years,3.0,69020.0,0.043000000000000003
Bahrain,2006,female,25-34 years,5.0,80271.0,0.062
Bahrain,2006,female,35-54 years,3.0,100668.0,0.030000000000000002
Bahrain,2006,female,5-14 years,0.0,68590.0,0.0
Bahrain,2006,female,55-74 years,0.0,21363.0,0.0
Bahrain,2006,female,75+ years,0.0,4915.0,0.0
Bahrain,2006,male,15-24 years,1.0,86090.0,0.012
Bahrain,2006,male,25-34 years,12.0,158656.0,0.076
Bahrain,2006,male,35-54 years,3.0,192597.0,0.016
Bahrain,2006,male,5-14 years,0.0,71974.0,0.0
Bahrain,2006,male,55-74 years,1.0,29960.0,0.033
Bahrain,2006,male,75+ years,0.0,4439.0,0.0
Bahrain,2007,female,15-24 years,1.0,73617.0,0.014
Bahrain,2007,female,25-34 years,3.0,87472.0,0.034
Bahrain,2007,female,35-54 years,2.0,110173.0,0.018000000000000002
Bahrain,2007,female,5-14 years,0.0,70861.0,0.0
Bahrain,2007,female,55-74 years,0.0,22872.0,0.0
Bahrain,2007,female,75+ years,0.0,5497.0,0.0
Bahrain,2007,male,15-24 years,5.0,92875.0,0.054
Bahrain,2007,male,25-34 years,14.0,176938.0,0.079
Bahrain,2007,male,35-54 years,13.0,212426.0,0.061
Bahrain,2007,male,5-14 years,0.0,74222.0,0.0
Bahrain,2007,male,55-74 years,2.0,32965.0,0.061
Bahrain,2007,male,75+ years,0.0,4852.0,0.0
Bahrain,2008,female,15-24 years,3.0,76246.0,0.039
Bahrain,2008,female,25-34 years,2.0,93449.0,0.020999999999999998
Bahrain,2008,female,35-54 years,3.0,115468.0,0.026
Bahrain,2008,female,5-14 years,0.0,72955.0,0.0
Bahrain,2008,female,55-74 years,0.0,24495.0,0.0
Bahrain,2008,female,75+ years,0.0,5191.0,0.0
Bahrain,2008,male,15-24 years,0.0,96458.0,0.0
Bahrain,2008,male,25-34 years,21.0,196832.0,0.107
Bahrain,2008,male,35-54 years,13.0,225866.0,0.058
Bahrain,2008,male,5-14 years,0.0,76617.0,0.0
Bahrain,2008,male,55-74 years,1.0,35879.0,0.028
Bahrain,2008,male,75+ years,0.0,4654.0,0.0
Bahrain,2009,female,15-24 years,0.0,80832.0,0.0
Bahrain,2009,female,25-34 years,4.0,99580.0,0.04
Bahrain,2009,female,35-54 years,2.0,118835.0,0.017
Bahrain,2009,female,5-14 years,0.0,75122.0,0.0
Bahrain,2009,female,55-74 years,0.0,25915.0,0.0
Bahrain,2009,female,75+ years,0.0,4103.0,0.0
Bahrain,2009,male,15-24 years,4.0,102256.0,0.039
Bahrain,2009,male,25-34 years,9.0,222448.0,0.04
Bahrain,2009,male,35-54 years,14.0,242558.0,0.058
Bahrain,2009,male,5-14 years,2.0,79180.0,0.025
Bahrain,2009,male,55-74 years,1.0,38002.0,0.026
Bahrain,2009,male,75+ years,0.0,4091.0,0.0
Bahrain,2010,female,15-24 years,1.0,80571.0,0.012
Bahrain,2010,female,25-34 years,1.0,104368.0,0.01
Bahrain,2010,female,35-54 years,2.0,125709.0,0.016
Bahrain,2010,female,5-14 years,0.0,77140.0,0.0
Bahrain,2010,female,55-74 years,0.0,27834.0,0.0
Bahrain,2010,female,75+ years,0.0,4625.0,0.0
Bahrain,2010,male,15-24 years,0.0,103388.0,0.0
Bahrain,2010,male,25-34 years,6.0,235591.0,0.025
Bahrain,2010,male,35-54 years,8.0,252232.0,0.032
Bahrain,2010,male,5-14 years,0.0,81414.0,0.0
Bahrain,2010,male,55-74 years,1.0,41999.0,0.024
Bahrain,2010,male,75+ years,0.0,4289.0,0.0
Bahrain,2011,female,15-24 years,1.0,75788.0,0.013
Bahrain,2011,female,25-34 years,2.0,98138.0,0.02
Bahrain,2011,female,35-54 years,2.0,123582.0,0.016
Bahrain,2011,female,5-14 years,1.0,77270.0,0.013
Bahrain,2011,female,55-74 years,0.0,29140.0,0.0
Bahrain,2011,female,75+ years,0.0,4742.0,0.0
Bahrain,2011,male,15-24 years,3.0,101695.0,0.029
Bahrain,2011,male,25-34 years,4.0,220691.0,0.018000000000000002
Bahrain,2011,male,35-54 years,4.0,242955.0,0.016
Bahrain,2011,male,5-14 years,0.0,81209.0,0.0
Bahrain,2011,male,55-74 years,1.0,43883.0,0.023
Bahrain,2011,male,75+ years,0.0,4369.0,0.0
Bahrain,2012,female,15-24 years,0.0,81091.0,0.0
Bahrain,2012,female,25-34 years,1.0,110796.0,0.009000000000000001
Bahrain,2012,female,35-54 years,0.0,135976.0,0.0
Bahrain,2012,female,5-14 years,0.0,81275.0,0.0
Bahrain,2012,female,55-74 years,0.0,31641.0,0.0
Bahrain,2012,female,75+ years,0.0,4548.0,0.0
Bahrain,2012,male,15-24 years,1.0,111603.0,0.009000000000000001
Bahrain,2012,male,25-34 years,11.0,237133.0,0.046
Bahrain,2012,male,35-54 years,6.0,268027.0,0.022
Bahrain,2012,male,5-14 years,0.0,85538.0,0.0
Bahrain,2012,male,55-74 years,0.0,50001.0,0.0
Bahrain,2012,male,75+ years,0.0,4149.0,0.0
Bahrain,2013,female,15-24 years,0.0,80476.0,0.0
Bahrain,2013,female,25-34 years,0.0,112513.0,0.0
Bahrain,2013,female,35-54 years,0.0,139352.0,0.0
Bahrain,2013,female,5-14 years,0.0,82726.0,0.0
Bahrain,2013,female,55-74 years,0.0,33780.0,0.0
Bahrain,2013,female,75+ years,0.0,4859.0,0.0
Bahrain,2013,male,15-24 years,1.0,110064.0,0.009000000000000001
Bahrain,2013,male,25-34 years,2.0,237632.0,0.008
Bahrain,2013,male,35-54 years,2.0,269162.0,0.007
Bahrain,2013,male,5-14 years,0.0,86269.0,0.0
Bahrain,2013,male,55-74 years,0.0,53308.0,0.0
Bahrain,2013,male,75+ years,0.0,4351.0,0.0
Bahrain,2014,female,15-24 years,0.0,78926.0,0.0
Bahrain,2014,female,25-34 years,1.0,110838.0,0.009000000000000001
Bahrain,2014,female,35-54 years,0.0,139103.0,0.0
Bahrain,2014,female,5-14 years,0.0,82452.0,0.0
Bahrain,2014,female,55-74 years,0.0,41406.0,0.0
Bahrain,2014,female,75+ years,0.0,6154.0,0.0
Bahrain,2014,male,15-24 years,4.0,100635.0,0.04
Bahrain,2014,male,25-34 years,3.0,237952.0,0.013
Bahrain,2014,male,35-54 years,1.0,258922.0,0.004
Bahrain,2014,male,5-14 years,0.0,86539.0,0.0
Bahrain,2014,male,55-74 years,0.0,64351.0,0.0
Bahrain,2014,male,75+ years,0.0,6688.0,0.0
Barbados,2006,female,15-24 years,0.0,19383.0,0.0
Barbados,2006,female,25-34 years,0.0,20256.0,0.0
Barbados,2006,female,35-54 years,0.0,42772.0,0.0
Barbados,2006,female,5-14 years,0.0,18922.0,0.0
Barbados,2006,female,55-74 years,0.0,23361.0,0.0
Barbados,2006,female,75+ years,0.0,9430.0,0.0
Barbados,2006,male,15-24 years,0.0,19356.0,0.0
Barbados,2006,male,25-34 years,2.0,19677.0,0.102
Barbados,2006,male,35-54 years,5.0,38972.0,0.128
Barbados,2006,male,5-14 years,0.0,19435.0,0.0
Barbados,2006,male,55-74 years,1.0,19527.0,0.051
Barbados,2006,male,75+ years,1.0,5792.0,0.17300000000000001
Barbados,2007,female,15-24 years,0.0,19237.0,0.0
Barbados,2007,female,25-34 years,0.0,20074.0,0.0
Barbados,2007,female,35-54 years,0.0,43042.0,0.0
Barbados,2007,female,5-14 years,0.0,18772.0,0.0
Barbados,2007,female,55-74 years,0.0,24071.0,0.0
Barbados,2007,female,75+ years,0.0,9551.0,0.0
Barbados,2007,male,15-24 years,0.0,19188.0,0.0
Barbados,2007,male,25-34 years,0.0,19468.0,0.0
Barbados,2007,male,35-54 years,0.0,39190.0,0.0
Barbados,2007,male,5-14 years,0.0,19359.0,0.0
Barbados,2007,male,55-74 years,0.0,20249.0,0.0
Barbados,2007,male,75+ years,0.0,5882.0,0.0
Barbados,2008,female,15-24 years,0.0,19070.0,0.0
Barbados,2008,female,25-34 years,0.0,19912.0,0.0
Barbados,2008,female,35-54 years,1.0,43278.0,0.023
Barbados,2008,female,5-14 years,0.0,18667.0,0.0
Barbados,2008,female,55-74 years,0.0,24852.0,0.0
Barbados,2008,female,75+ years,0.0,9658.0,0.0
Barbados,2008,male,15-24 years,0.0,19029.0,0.0
Barbados,2008,male,25-34 years,0.0,19259.0,0.0
Barbados,2008,male,35-54 years,0.0,39368.0,0.0
Barbados,2008,male,5-14 years,0.0,19341.0,0.0
Barbados,2008,male,55-74 years,0.0,21022.0,0.0
Barbados,2008,male,75+ years,0.0,5958.0,0.0
Barbados,2009,female,15-24 years,0.0,18898.0,0.0
Barbados,2009,female,25-34 years,0.0,19762.0,0.0
Barbados,2009,female,35-54 years,0.0,43400.0,0.0
Barbados,2009,female,5-14 years,0.0,18606.0,0.0
Barbados,2009,female,55-74 years,0.0,25695.0,0.0
Barbados,2009,female,75+ years,0.0,9752.0,0.0
Barbados,2009,male,15-24 years,0.0,18881.0,0.0
Barbados,2009,male,25-34 years,0.0,19044.0,0.0
Barbados,2009,male,35-54 years,3.0,39442.0,0.076
Barbados,2009,male,5-14 years,0.0,19379.0,0.0
Barbados,2009,male,55-74 years,1.0,21837.0,0.046
Barbados,2009,male,75+ years,1.0,6022.0,0.166
Barbados,2010,female,15-24 years,0.0,18739.0,0.0
Barbados,2010,female,25-34 years,0.0,19612.0,0.0
Barbados,2010,female,35-54 years,0.0,43369.0,0.0
Barbados,2010,female,5-14 years,0.0,18590.0,0.0
Barbados,2010,female,55-74 years,0.0,26589.0,0.0
Barbados,2010,female,75+ years,0.0,9853.0,0.0
Barbados,2010,male,15-24 years,0.0,18747.0,0.0
Barbados,2010,male,25-34 years,0.0,18826.0,0.0
Barbados,2010,male,35-54 years,3.0,39379.0,0.076
Barbados,2010,male,5-14 years,0.0,19462.0,0.0
Barbados,2010,male,55-74 years,0.0,22675.0,0.0
Barbados,2010,male,75+ years,0.0,6086.0,0.0
Barbados,2011,female,15-24 years,0.0,18660.0,0.0
Barbados,2011,female,25-34 years,0.0,19511.0,0.0
Barbados,2011,female,35-54 years,0.0,43221.0,0.0
Barbados,2011,female,5-14 years,0.0,18501.0,0.0
Barbados,2011,female,55-74 years,0.0,27506.0,0.0
Barbados,2011,female,75+ years,0.0,10011.0,0.0
Barbados,2011,male,15-24 years,0.0,18668.0,0.0
Barbados,2011,male,25-34 years,0.0,18675.0,0.0
Barbados,2011,male,35-54 years,0.0,39290.0,0.0
Barbados,2011,male,5-14 years,0.0,19431.0,0.0
Barbados,2011,male,55-74 years,0.0,23496.0,0.0
Barbados,2011,male,75+ years,0.0,6233.0,0.0
Barbados,2012,female,15-24 years,0.0,18575.0,0.0
Barbados,2012,female,25-34 years,0.0,19421.0,0.0
Barbados,2012,female,35-54 years,0.0,42921.0,0.0
Barbados,2012,female,5-14 years,0.0,18436.0,0.0
Barbados,2012,female,55-74 years,0.0,28473.0,0.0
Barbados,2012,female,75+ years,0.0,10166.0,0.0
Barbados,2012,male,15-24 years,0.0,18579.0,0.0
Barbados,2012,male,25-34 years,0.0,18523.0,0.0
Barbados,2012,male,35-54 years,0.0,39060.0,0.0
Barbados,2012,male,5-14 years,0.0,19402.0,0.0
Barbados,2012,male,55-74 years,0.0,24339.0,0.0
Barbados,2012,male,75+ years,0.0,6375.0,0.0
Barbados,2013,female,15-24 years,0.0,18473.0,0.0
Barbados,2013,female,25-34 years,0.0,19336.0,0.0
Barbados,2013,female,35-54 years,0.0,42518.0,0.0
Barbados,2013,female,5-14 years,0.0,18384.0,0.0
Barbados,2013,female,55-74 years,0.0,29474.0,0.0
Barbados,2013,female,75+ years,0.0,10306.0,0.0
Barbados,2013,male,15-24 years,0.0,18497.0,0.0
Barbados,2013,male,25-34 years,0.0,18365.0,0.0
Barbados,2013,male,35-54 years,0.0,38728.0,0.0
Barbados,2013,male,5-14 years,0.0,19376.0,0.0
Barbados,2013,male,55-74 years,0.0,25209.0,0.0
Barbados,2013,male,75+ years,0.0,6499.0,0.0
Belgium,2006,female,15-24 years,27.0,629311.0,0.043000000000000003
Belgium,2006,female,25-34 years,50.0,680859.0,0.073
Belgium,2006,female,35-54 years,229.0,1532206.0,0.149
Belgium,2006,female,5-14 years,3.0,592596.0,0.005
Belgium,2006,female,55-74 years,167.0,1113517.0,0.15
Belgium,2006,female,75+ years,64.0,550950.0,0.116
Belgium,2006,male,15-24 years,86.0,645841.0,0.133
Belgium,2006,male,25-34 years,217.0,689593.0,0.315
Belgium,2006,male,35-54 years,616.0,1559144.0,0.395
Belgium,2006,male,5-14 years,1.0,619058.0,0.002
Belgium,2006,male,55-74 years,333.0,1029722.0,0.323
Belgium,2006,male,75+ years,142.0,319905.0,0.444
Belgium,2007,female,15-24 years,22.0,635389.0,0.034999999999999996
Belgium,2007,female,25-34 years,40.0,681575.0,0.059
Belgium,2007,female,35-54 years,232.0,1540147.0,0.15100000000000002
Belgium,2007,female,5-14 years,1.0,588775.0,0.002
Belgium,2007,female,55-74 years,166.0,1122161.0,0.148
Belgium,2007,female,75+ years,76.0,563862.0,0.135
Belgium,2007,male,15-24 years,91.0,651293.0,0.13999999999999999
Belgium,2007,male,25-34 years,174.0,689694.0,0.252
Belgium,2007,male,35-54 years,578.0,1567727.0,0.36900000000000005
Belgium,2007,male,5-14 years,6.0,614877.0,0.01
Belgium,2007,male,55-74 years,308.0,1043262.0,0.29500000000000004
Belgium,2007,male,75+ years,163.0,331504.0,0.49200000000000005
Belgium,2008,female,15-24 years,37.0,641708.0,0.058
Belgium,2008,female,25-34 years,46.0,684849.0,0.067
Belgium,2008,female,35-54 years,225.0,1545151.0,0.146
Belgium,2008,female,5-14 years,5.0,586242.0,0.009000000000000001
Belgium,2008,female,55-74 years,165.0,1133712.0,0.146
Belgium,2008,female,75+ years,69.0,574334.0,0.12000000000000001
Belgium,2008,male,15-24 years,110.0,657101.0,0.16699999999999998
Belgium,2008,male,25-34 years,177.0,691616.0,0.256
Belgium,2008,male,35-54 years,648.0,1573470.0,0.412
Belgium,2008,male,5-14 years,3.0,612292.0,0.005
Belgium,2008,male,55-74 years,340.0,1058969.0,0.321
Belgium,2008,male,75+ years,174.0,341406.0,0.51
Belgium,2009,female,15-24 years,34.0,646252.0,0.053
Belgium,2009,female,25-34 years,52.0,690235.0,0.075
Belgium,2009,female,35-54 years,229.0,1547499.0,0.148
Belgium,2009,female,5-14 years,4.0,587237.0,0.007
Belgium,2009,female,55-74 years,177.0,1148108.0,0.154
Belgium,2009,female,75+ years,58.0,582517.0,0.1
Belgium,2009,male,15-24 years,90.0,661817.0,0.136
Belgium,2009,male,25-34 years,181.0,694716.0,0.261
Belgium,2009,male,35-54 years,645.0,1576175.0,0.40900000000000003
Belgium,2009,male,5-14 years,4.0,613184.0,0.007
Belgium,2009,male,55-74 years,366.0,1075825.0,0.34
Belgium,2009,male,75+ years,173.0,349801.0,0.495
Belgium,2010,female,15-24 years,32.0,647625.0,0.049
Belgium,2010,female,25-34 years,50.0,693304.0,0.07200000000000001
Belgium,2010,female,35-54 years,243.0,1548246.0,0.157
Belgium,2010,female,5-14 years,2.0,588803.0,0.003
Belgium,2010,female,55-74 years,173.0,1156036.0,0.15
Belgium,2010,female,75+ years,63.0,586690.0,0.107
Belgium,2010,male,15-24 years,98.0,663725.0,0.148
Belgium,2010,male,25-34 years,184.0,696461.0,0.264
Belgium,2010,male,35-54 years,622.0,1576828.0,0.39399999999999996
Belgium,2010,male,5-14 years,7.0,614697.0,0.011
Belgium,2010,male,55-74 years,356.0,1084719.0,0.328
Belgium,2010,male,75+ years,183.0,354037.0,0.517
Belgium,2011,female,15-24 years,41.0,656675.0,0.062
Belgium,2011,female,25-34 years,60.0,707535.0,0.085
Belgium,2011,female,35-54 years,247.0,1552522.0,0.159
Belgium,2011,female,5-14 years,0.0,597487.0,0.0
Belgium,2011,female,55-74 years,185.0,1176009.0,0.157
Belgium,2011,female,75+ years,67.0,593364.0,0.11299999999999999
Belgium,2011,male,15-24 years,109.0,676437.0,0.161
Belgium,2011,male,25-34 years,163.0,715773.0,0.228
Belgium,2011,male,35-54 years,607.0,1587976.0,0.382
Belgium,2011,male,5-14 years,5.0,624298.0,0.008
Belgium,2011,male,55-74 years,408.0,1105807.0,0.36900000000000005
Belgium,2011,male,75+ years,196.0,361243.0,0.5429999999999999
Belgium,2012,female,15-24 years,28.0,659827.0,0.041999999999999996
Belgium,2012,female,25-34 years,45.0,715195.0,0.063
Belgium,2012,female,35-54 years,217.0,1551324.0,0.13999999999999999
Belgium,2012,female,5-14 years,3.0,603232.0,0.005
Belgium,2012,female,55-74 years,187.0,1195065.0,0.156
Belgium,2012,female,75+ years,61.0,600081.0,0.102
Belgium,2012,male,15-24 years,100.0,681023.0,0.147
Belgium,2012,male,25-34 years,193.0,723202.0,0.26699999999999996
Belgium,2012,male,35-54 years,617.0,1588342.0,0.388
Belgium,2012,male,5-14 years,3.0,630495.0,0.005
Belgium,2012,male,55-74 years,381.0,1125706.0,0.33799999999999997
Belgium,2012,male,75+ years,191.0,369145.0,0.517
Belgium,2013,female,15-24 years,27.0,656675.0,0.041
Belgium,2013,female,25-34 years,47.0,721787.0,0.06499999999999999
Belgium,2013,female,35-54 years,215.0,1546111.0,0.13899999999999998
Belgium,2013,female,5-14 years,2.0,610848.0,0.003
Belgium,2013,female,55-74 years,168.0,1221439.0,0.13799999999999998
Belgium,2013,female,75+ years,73.0,605856.0,0.12000000000000001
Belgium,2013,male,15-24 years,91.0,679018.0,0.134
Belgium,2013,male,25-34 years,159.0,728918.0,0.21800000000000003
Belgium,2013,male,35-54 years,570.0,1582723.0,0.36000000000000004
Belgium,2013,male,5-14 years,3.0,638399.0,0.005
Belgium,2013,male,55-74 years,357.0,1155511.0,0.309
Belgium,2013,male,75+ years,183.0,378864.0,0.483
Belgium,2014,female,15-24 years,27.0,653625.0,0.041
Belgium,2014,female,25-34 years,43.0,724681.0,0.059
Belgium,2014,female,35-54 years,231.0,1540001.0,0.15
Belgium,2014,female,5-14 years,0.0,615939.0,0.0
Belgium,2014,female,55-74 years,177.0,1240549.0,0.14300000000000002
Belgium,2014,female,75+ years,83.0,614412.0,0.135
Belgium,2014,male,15-24 years,85.0,675446.0,0.126
Belgium,2014,male,25-34 years,168.0,728759.0,0.231
Belgium,2014,male,35-54 years,531.0,1576060.0,0.337
Belgium,2014,male,5-14 years,4.0,644794.0,0.006
Belgium,2014,male,55-74 years,363.0,1176768.0,0.308
Belgium,2014,male,75+ years,187.0,387814.0,0.482
Belgium,2015,female,15-24 years,21.0,649587.0,0.032
Belgium,2015,female,25-34 years,45.0,726357.0,0.062
Belgium,2015,female,35-54 years,221.0,1534727.0,0.14400000000000002
Belgium,2015,female,5-14 years,2.0,622189.0,0.003
Belgium,2015,female,55-74 years,176.0,1262327.0,0.13899999999999998
Belgium,2015,female,75+ years,87.0,616201.0,0.14100000000000001
Belgium,2015,male,15-24 years,93.0,671971.0,0.13799999999999998
Belgium,2015,male,25-34 years,161.0,728873.0,0.221
Belgium,2015,male,35-54 years,529.0,1567729.0,0.337
Belgium,2015,male,5-14 years,2.0,651450.0,0.003
Belgium,2015,male,55-74 years,353.0,1200170.0,0.294
Belgium,2015,male,75+ years,177.0,392775.0,0.451
Belize,2006,female,15-24 years,1.0,29322.0,0.034
Belize,2006,female,25-34 years,0.0,23214.0,0.0
Belize,2006,female,35-54 years,0.0,27049.0,0.0
Belize,2006,female,5-14 years,1.0,36453.0,0.027
Belize,2006,female,55-74 years,0.0,8095.0,0.0
Belize,2006,female,75+ years,0.0,1920.0,0.0
Belize,2006,male,15-24 years,3.0,29465.0,0.102
Belize,2006,male,25-34 years,1.0,23131.0,0.043000000000000003
Belize,2006,male,35-54 years,4.0,27451.0,0.146
Belize,2006,male,5-14 years,1.0,37049.0,0.027
Belize,2006,male,55-74 years,0.0,7990.0,0.0
Belize,2006,male,75+ years,0.0,1687.0,0.0
Belize,2007,female,15-24 years,1.0,30151.0,0.033
Belize,2007,female,25-34 years,0.0,23636.0,0.0
Belize,2007,female,35-54 years,1.0,28664.0,0.034999999999999996
Belize,2007,female,5-14 years,0.0,37069.0,0.0
Belize,2007,female,55-74 years,0.0,8579.0,0.0
Belize,2007,female,75+ years,0.0,2027.0,0.0
Belize,2007,male,15-24 years,2.0,30074.0,0.067
Belize,2007,male,25-34 years,0.0,23259.0,0.0
Belize,2007,male,35-54 years,2.0,29071.0,0.06899999999999999
Belize,2007,male,5-14 years,1.0,37602.0,0.027
Belize,2007,male,55-74 years,0.0,8733.0,0.0
Belize,2007,male,75+ years,1.0,1802.0,0.555
Belize,2008,female,15-24 years,0.0,31003.0,0.0
Belize,2008,female,25-34 years,1.0,24149.0,0.041
Belize,2008,female,35-54 years,0.0,30201.0,0.0
Belize,2008,female,5-14 years,0.0,37579.0,0.0
Belize,2008,female,55-74 years,0.0,9143.0,0.0
Belize,2008,female,75+ years,0.0,2139.0,0.0
Belize,2008,male,15-24 years,2.0,30760.0,0.06499999999999999
Belize,2008,male,25-34 years,1.0,23453.0,0.043000000000000003
Belize,2008,male,35-54 years,6.0,30511.0,0.19699999999999998
Belize,2008,male,5-14 years,0.0,38038.0,0.0
Belize,2008,male,55-74 years,0.0,9580.0,0.0
Belize,2008,male,75+ years,1.0,1931.0,0.518
Belize,2009,female,15-24 years,3.0,31873.0,0.094
Belize,2009,female,25-34 years,1.0,24742.0,0.04
